time="2026-07-21T18:04:49+02:00" level=warning msg="/home/ahzf/josev-interop/iso15118/docker-compose-host-mode.yml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
 Container iso15118-redis-1 Running 
Attaching to evcc-1
 Container iso15118-secc-1 Starting 
 Container iso15118-secc-1 Started 
 Container iso15118-evcc-1 Starting 
 Container iso15118-evcc-1 Started 
evcc-1  | DEBUG    2026-07-21 16:04:56,242 - asyncio (54): Using selector: EpollSelector
evcc-1  | INFO    2026-07-21 16:05:00,635 - iso15118.shared.comm_session (235): DC_PreChargeRes received
evcc-1  | INFO    2026-07-21 16:05:00,636 - iso15118.evcc.controller.simulator (574): Precharge complete.
evcc-1  | INFO    2026-07-21 16:05:00,637 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:CommonMessages): {"PowerDeliveryReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649900}, "EVProcessing": "Finished", "ChargeProgress": "Start", "EVPowerProfile": {"TimeAnchor": 0, "EVPowerProfileEntries": {"EVPowerProfileEntry": [{"Duration": 3600, "Power": {"Exponent": 0, "Value": 100}}]}, "Scheduled_EVPPTControlMode": {"SelectedScheduleTupleID": 1, "PowerToleranceAcceptance": "PowerToleranceConfirmed"}}}}
evcc-1  | DEBUG    2026-07-21 16:05:00,689 - iso15118.shared.exi_codec (261): EXI-encoded message: 805404219e1066341018490acb1fed206200000100420480e040032124
evcc-1  | INFO    2026-07-21 16:05:00,689 - iso15118.shared.comm_session (431): Sent PowerDeliveryReq
evcc-1  | INFO    2026-07-21 16:05:00,689 - iso15118.shared.states (139): Entered state PowerDelivery
evcc-1  | DEBUG    2026-07-21 16:05:00,689 - iso15118.shared.states (143): Waiting for up to 2.0 s
evcc-1  | DEBUG    2026-07-21 16:05:00,694 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:CommonMessages): 805804219e1066341018490acb1fed20620050
evcc-1  | INFO    2026-07-21 16:05:00,745 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:CommonMessages): {"PowerDeliveryRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649900},"ResponseCode":"OK"}}
evcc-1  | INFO    2026-07-21 16:05:00,745 - iso15118.shared.comm_session (235): PowerDeliveryRes received
evcc-1  | INFO    2026-07-21 16:05:00,746 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649900}, "DisplayParameters": {"PresentSOC": 10, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:00,788 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490acb1fed2062005184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:00,788 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | INFO    2026-07-21 16:05:00,788 - iso15118.shared.states (139): Entered state DCChargeLoop
evcc-1  | DEBUG    2026-07-21 16:05:00,789 - iso15118.shared.states (143): Waiting for up to 0.5 s
evcc-1  | DEBUG    2026-07-21 16:05:00,795 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490acb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:00,839 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649900},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:00,840 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:00,840 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:00,841 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649900}, "DisplayParameters": {"PresentSOC": 20, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:00,874 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490acb1fed206200a184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:00,874 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:00,875 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490acb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:00,901 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649900},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:00,901 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:00,901 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:00,902 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649900}, "DisplayParameters": {"PresentSOC": 30, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:00,930 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490acb1fed206200f184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:00,930 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:00,931 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490acb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:00,965 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649900},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:00,965 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:00,965 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:00,966 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649900}, "DisplayParameters": {"PresentSOC": 40, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:00,999 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490acb1fed2062014184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:00,999 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:01,000 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490acb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:01,034 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649900},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:01,035 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:01,035 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:01,036 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "DisplayParameters": {"PresentSOC": 50, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:01,064 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490adb1fed2062019184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:01,064 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:01,066 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490adb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:01,099 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:01,099 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:01,099 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:01,100 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "DisplayParameters": {"PresentSOC": 60, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:01,130 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490adb1fed206201e184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:01,130 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:01,132 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490adb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:01,165 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:01,166 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:01,166 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:01,167 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "DisplayParameters": {"PresentSOC": 70, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:01,195 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490adb1fed2062023184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:01,195 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:01,196 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490adb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:01,242 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:01,243 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:01,243 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:01,244 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "DisplayParameters": {"PresentSOC": 80, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:01,303 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490adb1fed2062028184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:01,303 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:01,304 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490adb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:01,339 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:01,340 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:01,340 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:01,341 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "DisplayParameters": {"PresentSOC": 90, "ChargingComplete": false}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:01,370 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490adb1fed206202d184020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:01,370 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:01,371 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490adb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:01,400 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:01,401 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:01,401 - iso15118.evcc.states.iso15118_20_states (1677): Next ChargeLoop Req in 0 seconds
evcc-1  | INFO    2026-07-21 16:05:01,402 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "DisplayParameters": {"PresentSOC": 100, "ChargingComplete": true}, "MeterInfoRequested": false, "EVPresentVoltage": {"Exponent": 3, "Value": 20}, "Scheduled_DC_CLReqControlMode": {"EVTargetCurrent": {"Exponent": 1, "Value": 20}, "EVTargetVoltage": {"Exponent": 1, "Value": 20}}}}
evcc-1  | DEBUG    2026-07-21 16:05:01,426 - iso15118.shared.exi_codec (261): EXI-encoded message: 803404219e1066341018490adb1fed2062032194020c0508c8101404080a14
evcc-1  | INFO    2026-07-21 16:05:01,426 - iso15118.shared.comm_session (431): Sent DC_ChargeLoopReq
evcc-1  | DEBUG    2026-07-21 16:05:01,427 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 803804219e1066341018490adb1fed20620064003c02002400c00091
evcc-1  | INFO    2026-07-21 16:05:01,458 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_ChargeLoopRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentCurrent":{"Exponent":0,"Value":120},"EVSEPresentVoltage":{"Exponent":0,"Value":400},"EVSEPowerLimitAchieved":false,"EVSECurrentLimitAchieved":false,"EVSEVoltageLimitAchieved":false,"Scheduled_DC_CLResControlMode":{}}}
evcc-1  | INFO    2026-07-21 16:05:01,459 - iso15118.shared.comm_session (235): DC_ChargeLoopRes received
evcc-1  | INFO    2026-07-21 16:05:01,459 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:CommonMessages): {"PowerDeliveryReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "EVProcessing": "Finished", "ChargeProgress": "Stop"}}
evcc-1  | DEBUG    2026-07-21 16:05:01,504 - iso15118.shared.exi_codec (261): EXI-encoded message: 805404219e1066341018490adb1fed20620140
evcc-1  | DEBUG    2026-07-21 16:05:01,504 - iso15118.evcc.states.evcc_state (289): ChargeProgress is set to Stop
evcc-1  | INFO    2026-07-21 16:05:01,504 - iso15118.shared.comm_session (431): Sent PowerDeliveryReq
evcc-1  | INFO    2026-07-21 16:05:01,505 - iso15118.shared.states (139): Entered state PowerDelivery
evcc-1  | DEBUG    2026-07-21 16:05:01,505 - iso15118.shared.states (143): Waiting for up to 2.0 s
evcc-1  | DEBUG    2026-07-21 16:05:01,505 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:CommonMessages): 805804219e1066341018490adb1fed20620064
evcc-1  | INFO    2026-07-21 16:05:01,539 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:CommonMessages): {"PowerDeliveryRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK"}}
evcc-1  | INFO    2026-07-21 16:05:01,539 - iso15118.shared.comm_session (235): PowerDeliveryRes received
evcc-1  | INFO    2026-07-21 16:05:01,539 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "EVProcessing": "Ongoing"}}
evcc-1  | DEBUG    2026-07-21 16:05:01,571 - iso15118.shared.exi_codec (261): EXI-encoded message: 804c04219e1066341018490adb1fed206220
evcc-1  | INFO    2026-07-21 16:05:01,571 - iso15118.shared.comm_session (431): Sent DC_WeldingDetectionReq
evcc-1  | INFO    2026-07-21 16:05:01,571 - iso15118.shared.states (139): Entered state DCWeldingDetection
evcc-1  | DEBUG    2026-07-21 16:05:01,571 - iso15118.shared.states (143): Waiting for up to 2.0 s
evcc-1  | DEBUG    2026-07-21 16:05:01,573 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 805004219e1066341018490adb1fed20620010000a02
evcc-1  | INFO    2026-07-21 16:05:01,603 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentVoltage":{"Exponent":0,"Value":5}}}
evcc-1  | INFO    2026-07-21 16:05:01,604 - iso15118.shared.comm_session (235): DC_WeldingDetectionRes received
evcc-1  | INFO    2026-07-21 16:05:01,604 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "EVProcessing": "Ongoing"}}
evcc-1  | DEBUG    2026-07-21 16:05:01,638 - iso15118.shared.exi_codec (261): EXI-encoded message: 804c04219e1066341018490adb1fed206220
evcc-1  | INFO    2026-07-21 16:05:01,639 - iso15118.shared.comm_session (431): Sent DC_WeldingDetectionReq
evcc-1  | DEBUG    2026-07-21 16:05:01,640 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 805004219e1066341018490adb1fed20620010000a02
evcc-1  | INFO    2026-07-21 16:05:01,676 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentVoltage":{"Exponent":0,"Value":5}}}
evcc-1  | INFO    2026-07-21 16:05:01,676 - iso15118.shared.comm_session (235): DC_WeldingDetectionRes received
evcc-1  | DEBUG    2026-07-21 16:05:01,677 - iso15118.evcc.states.iso15118_20_states (1754): EVCC timeout : 60.0
evcc-1  | INFO    2026-07-21 16:05:01,677 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "EVProcessing": "Ongoing"}}
evcc-1  | DEBUG    2026-07-21 16:05:01,716 - iso15118.shared.exi_codec (261): EXI-encoded message: 804c04219e1066341018490adb1fed206220
evcc-1  | INFO    2026-07-21 16:05:01,717 - iso15118.shared.comm_session (431): Sent DC_WeldingDetectionReq
evcc-1  | DEBUG    2026-07-21 16:05:01,717 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 805004219e1066341018490adb1fed20620010000a02
evcc-1  | INFO    2026-07-21 16:05:01,759 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentVoltage":{"Exponent":0,"Value":5}}}
evcc-1  | INFO    2026-07-21 16:05:01,760 - iso15118.shared.comm_session (235): DC_WeldingDetectionRes received
evcc-1  | DEBUG    2026-07-21 16:05:01,760 - iso15118.evcc.states.iso15118_20_states (1754): EVCC timeout : 60.0
evcc-1  | INFO    2026-07-21 16:05:01,760 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "EVProcessing": "Ongoing"}}
evcc-1  | DEBUG    2026-07-21 16:05:01,802 - iso15118.shared.exi_codec (261): EXI-encoded message: 804c04219e1066341018490adb1fed206220
evcc-1  | INFO    2026-07-21 16:05:01,803 - iso15118.shared.comm_session (431): Sent DC_WeldingDetectionReq
evcc-1  | DEBUG    2026-07-21 16:05:01,804 - iso15118.shared.exi_codec (285): EXI-encoded message (ns=urn:iso:std:iso:15118:-20:DC): 805004219e1066341018490adb1fed20620010000a02
evcc-1  | INFO    2026-07-21 16:05:01,832 - iso15118.shared.exi_codec (302): Decoded message (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionRes":{"Header":{"SessionID":"433C20CC68203092","TimeStamp":1784649901},"ResponseCode":"OK","EVSEPresentVoltage":{"Exponent":0,"Value":5}}}
evcc-1  | INFO    2026-07-21 16:05:01,833 - iso15118.shared.comm_session (235): DC_WeldingDetectionRes received
evcc-1  | DEBUG    2026-07-21 16:05:01,833 - iso15118.evcc.states.iso15118_20_states (1754): EVCC timeout : 60.0
evcc-1  | INFO    2026-07-21 16:05:01,834 - iso15118.shared.exi_codec (248): Message to encode (ns=urn:iso:std:iso:15118:-20:DC): {"DC_WeldingDetectionReq": {"Header": {"SessionID": "433C20CC68203092", "TimeStamp": 1784649901}, "EVProcessing": "Finished"}}
